,LoanNumber,LenderMatch
27402,5610928409,False
27404,8355487908,False
27417,4881367103,False
27422,2287898506,False
27423,3611959003,False
27429,4776337201,False
27433,5854597003,False
27461,7675887904,False
27467,2872827109,False
27468,6795597105,False
27475,3506818510,False
27497,1821297100,False
27498,7908728508,False
27505,2252648610,False
27535,6800677100,False
27545,6334447005,False
27565,1146327200,False
27573,1497847205,False
27580,9971197107,False
27583,3810317108,False
27588,6807127102,False
27590,2973948410,False
27605,1020867105,False
27612,5118147304,False
27614,6865107105,False
27617,5384737307,False
27638,8455267005,False
27650,3797657306,False
27652,1488377400,False
27676,6794217105,False
27681,6026317108,False
27684,6825497003,False
27691,2789269000,False
27707,6796207106,False
27724,1160707203,False
27729,5273448405,False
27731,6808047104,False
27734,5034747005,False
27736,9759908301,False
27739,7565267208,False
27750,8746317007,False
27756,6681587104,False
27765,2563627300,False
27766,7537007105,False
27767,3751928207,False
27768,3011857306,False
27770,5342557107,False
27776,9976797305,False
27777,9850867002,False
27785,3060157108,False
27799,1643987102,False
27814,1020557106,False
27821,3667607304,False
27822,4205307101,False
27826,6825577101,False
27827,6826047108,False
27828,6827997102,False
27829,6891097108,False
27835,7408927310,False
27855,4000998406,False
27859,6846037102,False
27860,7175757109,False
27900,7075357001,False
27910,6835077108,False
27916,7006347005,False
27931,4990818810,False
27934,2686997404,False
27947,7762097204,False
27953,4647777208,False
27967,1581128810,False
27969,6651857003,False
27972,5062407310,False
27986,4892407108,False
27987,5753668302,False
28004,4420927200,False
28024,8488787200,False
28036,8246128303,False
28086,6050738406,False
28101,6828957103,False
28127,7537637106,False
28137,6376547009,False
28151,5829367209,False
28156,8735867002,False
28164,9516808301,False
28178,5586777001,False
28200,9357498404,False
28208,6875707101,False
28219,6474908304,False
28220,1173167206,False
28224,3398428404,False
28229,4098657105,False
28232,8222877304,False
28237,3135207410,False
28247,9833507106,False
28249,4208138710,False
28259,8989548606,False
28261,1179117203,False
28269,4357487108,False
28289,7262767110,False
28301,9168507301,False
28311,9142057310,False
28336,6415877203,False
28356,3481068502,False
28374,6711237106,False
28378,4586307300,False
28418,3386347302,False
28433,5525977303,False
28435,3801997100,False
28437,4213777102,False
28455,5749197108,False
28501,1043627302,False
28529,4214797110,False
28576,2498487200,False
28579,2156317206,False
28592,2137377109,False
28596,1074787209,False
28603,4571917303,False
28607,3252397300,False
28623,3548188400,False
28651,2429177208,False
28660,4872337201,False
28662,9995847204,False
28665,3812557201,False
28669,3345708510,False
28686,2679307300,False
28689,3052317304,False
28690,3254687308,False
28707,8749477102,False
28734,4588428508,False
28748,3841797202,False
28767,3514108607,False
28768,1165957207,False
28775,2364717104,False
28777,4148598705,False
28778,3932507104,False
28807,9500338504,False
28812,9469057203,False
28828,7628938801,False
28829,2262809000,False
28839,5378107005,False
28859,1507807100,False
28860,3225798510,False
28863,8562007308,False
28879,9771477005,False
28896,4498607307,False
28898,9674547000,False
28906,4919417003,False
28909,6895937108,False
28917,4091267103,False
28920,3544618510,False
28925,1024597202,False
28936,8486088510,False
28958,2800948608,False
28992,9760087109,False
28996,9119128403,False
28999,5668327108,False
29005,9647287108,False
29015,5566737101,False
29032,5499278601,False
29040,1102087209,False
29041,1281857100,False
29044,6511517102,False
29060,7531098301,False
29066,6092278310,False
29097,4613177109,False
29124,5667987105,False
29129,9275737001,False
29157,7413387101,False
29160,2219837904,False
29164,5440208510,False
29166,1091539100,False
29211,6176867202,False
29215,4740897203,False
29217,9901287104,False
29221,2955218508,False
29225,6198357802,False
29283,7840887103,False
29286,5856157309,False
29287,1984107203,False
29317,3971717307,False
29341,4421267107,False
29345,4088468905,False
29383,4424947203,False
29403,8819537408,False
29409,1013257210,False
29411,6894247100,False
29412,5146037107,False
29423,1028348506,False
29432,3567717109,False
29452,2523288405,False
29455,1214987202,False
29483,6942497100,False
29487,5272007110,False
29499,5831928500,False
29503,2758467300,False
29509,6935077105,False
29512,1949917106,False
29515,5269797308,False
29542,5744157010,False
29545,5160147101,False
29551,4217767107,False
29554,7550597210,False
29565,5666957007,False
29566,7498518609,False
29574,9910617109,False
29589,3521837300,False
29594,7934088706,False
29599,5552797107,False
29600,6882047200,False
29606,6948277105,False
29622,6919937103,False
29638,7460128800,False
29644,5775078303,False
29647,5413677008,False
29660,1094527209,False
29662,5440467304,False
29671,7630847104,False
29675,5206327005,False
29729,4996167200,False
29731,2705518403,False
29732,5593987101,False
29735,9254907310,False
29741,6935727110,False
29755,7202707101,False
29758,5684727208,False
29811,4749608200,False
29833,4444697110,False
29839,9406837106,False
29871,1886508502,False
29872,2091887309,False
29882,7601378309,False
29896,2524267209,False
29902,8561837907,False
29903,2159947202,False
29904,5609567110,False
29909,2374667302,False
29910,2762038604,False
29915,1246397207,False
29929,4317997103,False
29940,7873308303,False
29949,4072068702,False
29960,9871227008,False
29973,6610647101,False
29980,4300927206,False
29984,3625778405,False
29988,4712597101,False
29993,9131787300,False
30012,6995667107,False
30016,4879117001,False
30019,6967577107,False
30023,7116257210,False
30050,5356097308,False
30052,6998967109,False
30053,7000537100,False
30055,8935967002,False
30066,4419787209,False
30070,5452747008,False
30083,4401537108,False
30133,1028717405,False
30140,4220597105,False
30148,4238377303,False
30164,3614347207,False
30168,8993227208,False
30184,9390967409,False
30193,2273247306,False
30196,2788929006,False
30209,4982357208,False
30211,8627107000,False
30222,6798767005,False
30251,6964917107,False
30253,2249277304,False
30275,5733777002,False
30291,3328787808,False
30301,1074477101,False
30316,4902417007,False
30323,6045278307,False
30331,9204497004,False
30342,7350667202,False
30358,1766747307,False
30366,7207637201,False
30385,4220757105,False
30397,4951428710,False
30404,8162377206,False
30415,6987327110,False
30435,7310287103,False
30447,6980917107,False
30452,5043687307,False
30459,9838027005,False
30470,3096757908,False
30481,9969667107,False
30484,8863818402,False
30496,6634288406,False
30518,7979718404,False
30527,6980487109,False
30534,9786257001,False
30553,4418137200,False
30569,5578047201,False
30580,8343937000,False
30587,4792578809,False
30599,4221347102,False
30600,7002777106,False
30603,9403787305,False
30623,6862897102,False
30632,6614397008,False
30658,2813737302,False
30683,8951437301,False
30687,2320487203,False
30695,7976359001,False
30721,5844547202,False
30722,1595607207,False
30734,1621037305,False
30739,4423477300,False
30741,7234287307,False
30743,9955177308,False
30762,1609887310,False
30791,2444677410,False
30796,8454707200,False
30830,4408597205,False
30842,5957747003,False
30843,6930907008,False
30844,5343927200,False
30854,6915477208,False
30858,1125187207,False
30868,5590888303,False
30879,7021557105,False
30898,2259769000,False
30905,3207118501,False
30916,1574527110,False
30923,8231067310,False
30965,5914748500,False
30988,7048997108,False
30999,4000827307,False
31017,4858277200,False
31058,6768047109,False
31076,3725587310,False
31079,7040177104,False
31081,4364637201,False
31082,9603797106,False
31083,4362217102,False
31109,8055357303,False
31149,6129388607,False
31155,6767238406,False
31168,7917587302,False
31179,1084007202,False
31201,3550767204,False
31240,6366757804,False
31244,6204297010,False
31252,6603597406,False
31266,3962657104,False
31275,6060007309,False
31317,2063688405,False
31322,4811727109,False
31329,7067657106,False
31335,9782437108,False
31343,9185208510,False
31344,1209868508,False
31349,6847797000,False
31353,9498377106,False
31354,2941197409,False
31359,1912318509,False
31366,7033267207,False
31371,2309627109,False
31374,5851768508,False
31388,5408057005,False
31389,5214807007,False
31390,6058327410,False
31409,3800707103,False
31423,9836687109,False
31436,4154017804,False
31442,6834638409,False
31445,7072847109,False
31466,3661868503,False
31503,2462957306,False
31510,3075477102,False
31512,5581127104,False
31535,5642107005,False
31580,2103467310,False
31590,3767507306,False
31594,5728067301,False
31602,1050527207,False
31606,7088437109,False
31610,3735837306,False
31621,1813018605,False
31629,5122977004,False
31631,5378617310,False
31638,2653247406,False
31642,2596248601,False
31648,5573928300,False
31659,4223127110,False
31667,9419177304,False
31669,2284957204,False
31676,6822747109,False
31684,8818037202,False
31715,6313407310,False
31725,4827848710,False
31726,8738527207,False
31750,7879968608,False
31755,3379847105,False
31757,7091287102,False
31763,1653157202,False
31766,5234787000,False
31769,5519057204,False
31775,7061597100,False
31789,8531207110,False
31796,2775828201,False
31812,6183187306,False
31819,5411608001,False
31858,5686017309,False
31890,4515377106,False
31895,7511177003,False
31903,7404578409,False
31918,3914887109,False
31928,1715627208,False
31929,3994567106,False
31931,9599827305,False
31935,8257117005,False
31950,6179087003,False
31953,7109047110,False
31982,5400137109,False
31996,5712698609,False
31998,1814057307,False
32038,4578157303,False
32044,8031447301,False
32047,8987217100,False
32056,3825487105,False
32063,3705147310,False
32084,2510938400,False
32095,5528057304,False
32104,1857197205,False
32105,6614548502,False
32115,6157337201,False
32116,8965527109,False
32142,7368888301,False
32143,1176097106,False
32147,3761158510,False
32150,3137647210,False
32165,2470677109,False
32200,1160557206,False
32209,5778127010,False
32214,3173168506,False
32223,4226327106,False
32228,7127287105,False
32234,7147327101,False
32250,1305338709,False
32251,6285397300,False
32261,1085257209,False
32265,1021057405,False
32278,2439847201,False
32283,7134857108,False
32290,9866347200,False
32294,4412577202,False
32295,6495627208,False
32317,4612547405,False
32318,7132227103,False
32331,3691937309,False
32347,3485418508,False
32359,4672058507,False
32360,5592537202,False
32380,4227307102,False
32423,7141637110,False
32426,5919577010,False
32431,7164087103,False
32434,1143037201,False
32448,7138657104,False
32456,5111847201,False
32460,5889648306,False
32490,7142497107,False
32502,9864877006,False
32503,2301628503,False
32515,5842028507,False
32528,7015667205,False
32532,6603857107,False
32538,6580697103,False
32540,7689627004,False
32545,1120227207,False
32546,1177617109,False
32553,5515597303,False
32554,7148877104,False
32555,7162657104,False
32556,7169777108,False
32585,6709277206,False
32604,5336897108,False
32616,7515418301,False
32625,5623417009,False
32662,1924818100,False
32669,7212897105,False
32673,3892167103,False
32674,3511648610,False
32716,7719527109,False
32720,8901638300,False
32728,1361967207,False
32764,3662447708,False
32791,4336237104,False
32795,3597467205,False
32797,5578937110,False
32832,5193507000,False
32846,6840648408,False
32853,5758147302,False
32857,5806188305,False
32890,8663078509,False
32894,2115577207,False
32898,8311388504,False
32914,9727067210,False
32916,7185687105,False
32920,7005537001,False
32922,1171017203,False
32934,5078127205,False
32936,5524727307,False
32940,7174098509,False
32941,7232637105,False
32953,6932877103,False
32963,8368228503,False
32982,6849397002,False
33015,7196087108,False
33023,9701767003,False
33050,8903577303,False
33059,5153387301,False
33101,3109327309,False
33119,6145547208,False
33122,1173587203,False
33188,3075198500,False
33201,8030877310,False
33221,3175577105,False
33229,4234317103,False
33237,1015147107,False
33261,8468237202,False
33267,8521037201,False
33271,7787587205,False
33272,1182397207,False
33283,5354247105,False
33295,3834297305,False
33317,7214837102,False
33324,4115418701,False
33346,4838468306,False
33354,9944507207,False
33362,2765167302,False
33366,4237327101,False
33403,7358077207,False
33434,9981507010,False
33435,5607858400,False
33459,8469859009,False
33468,1172988406,False
33479,3895737310,False
33489,1119767306,False
33512,8217087200,False
33521,6278318601,False
33522,9620857102,False
33525,3649498507,False
33539,5083157306,False
33572,1151657210,False
33588,6695557009,False
33616,9723767309,False
33629,3785697103,False
33638,2901498603,False
33642,6622097110,False
33644,5103037107,False
33675,7695008902,False
33687,8791378303,False
33695,5269068308,False
33700,3747148707,False
33702,1488747208,False
33720,1289337200,False
33778,1223907202,False
33783,2001567206,False
33788,2013158510,False
33813,2114057202,False
33816,4561987309,False
33843,7122847206,False
33846,7428638506,False
33867,1149628503,False
33880,9459807406,False
33903,4233847107,False
33910,9639177306,False
33942,3449448509,False
33957,2585227310,False
33958,2804247208,False
33962,3170747403,False
